EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, MIKOLAJKI (STAID: 25145).
Blended and updated with sources: 223287 240194 912280 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
240194,19790101,    0,    0
240194,19790102,   16,    0
240194,19790103,    0,    0
223287,19790104,   23,    0
240194,19790105,    0,    0
240194,19790106,   28,    0
240194,19790107,    0,    0
240194,19790108,   44,    0
240194,19790109,    0,    0
223287,19790110,   20,    0
240194,19790111,    0,    0
240194,19790112,   34,    0
240194,19790113,    0,    0
240194,19790114,   25,    0
240194,19790115,    0,    0
240194,19790116,   26,    0
240194,19790117,    0,    0
240194,19790118,   14,    0
240194,19790119,    0,    0
240194,19790120,   16,    0
240194,19790121,    0,    0
240194,19790122,   30,    0
240194,19790123,    0,    0
240194,19790124,   46,    0
240194,19790125,    0,    0
240194,19790126,   41,    0
240194,19790127,    0,    0
240194,19790128,   24,    0
240194,19790129,    0,    0
240194,19790130,   30,    0
240194,19790131,    0,    0
240194,19790201,   35,    0
240194,19790202,    0,    0
240194,19790203,   41,    0
240194,19790204,    0,    0
240194,19790205,   16,    0
240194,19790206,    0,    0
240194,19790207,   19,    0
240194,19790208,    0,    0
240194,19790209,   63,    0
240194,19790210,    0,    0
223287,19790211,   27,    0
240194,19790212,    0,    0
223287,19790213,   22,    0
240194,19790214,    0,    0
240194,19790215,   46,    0
240194,19790216,    0,    0
223287,19790217,   80,    0
240194,19790218,    0,    0
240194,19790219,   60,    0
240194,19790220,    0,    0
240194,19790221,   28,    0
240194,19790222,    0,    0
223287,19790223,   40,    0
240194,19790224,    0,    0
223287,19790225,   13,    0
240194,19790226,    0,    0
223287,19790227,   33,    0
240194,19790228,    0,    0
223287,19790301,   38,    0
240194,19790302,    0,    0
223287,19790303,   51,    0
240194,19790304,    0,    0
223287,19790305,   30,    0
240194,19790306,    0,    0
240194,19790307,   59,    0
240194,19790308,    0,    0
223287,19790309,   40,    0
240194,19790310,    0,    0
240194,19790311,   18,    0
240194,19790312,    0,    0
240194,19790313,   36,    0
240194,19790314,    0,    0
240194,19790315,   19,    0
240194,19790316,    0,    0
223287,19790317,   22,    0
240194,19790318,    0,    0
240194,19790319,   13,    0
